Target device: xilinx_u200_xdma_201830_2-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
23292.9,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23313.5,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23334.1,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23354.7,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23375.4,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23396,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23416.6,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23437.2,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23457.8,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23478.4,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23499,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23519.7,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23540.3,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23560.9,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23581.6,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23602.1,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23622.7,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23643.4,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23664,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23684.6,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23705.2,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23725.8,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23746.4,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23767,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23787.6,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23808.3,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23828.9,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23849.5,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23870.2,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23890.8,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
23912.1,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
23932.7,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
23953.3,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
23974,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
23994.6,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24015.2,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24035.8,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24056.4,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24077.1,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24097.7,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24118.2,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24138.8,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24159.5,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24180.1,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24200.7,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24221.3,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24241.9,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24262.5,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24283.1,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24303.8,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24324.4,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24345,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24365.6,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24386.2,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24406.8,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24427.4,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24448.1,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24468.7,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24489.3,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24509.9,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24530.5,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24551.1,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24571.8,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24592.4,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24613,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24633.7,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24654.3,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24674.9,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24695.5,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24716.1,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24736.7,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24757.3,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24777.9,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24798.5,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24819.2,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24839.8,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24860.4,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24881,2625,12157,1608,12118,24192,851,0,3358,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1053,
24901.7,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
24923,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
24943.6,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
24964.2,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
24984.8,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25005.4,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25026.1,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25046.7,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25067.3,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25087.9,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25108.5,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25129.2,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25149.8,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25170.4,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25191,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25211.7,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25232.3,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25252.9,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25273.5,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25294.2,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25314.8,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25335.4,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25356,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25376.6,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25397.3,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25417.9,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25438.5,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25459.1,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25479.7,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25500.3,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25520.9,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25541.5,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25562.2,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25582.8,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25603.4,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25624,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25644.6,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25665.2,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25685.8,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25706.4,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25727,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25747.6,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25768.2,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25788.9,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25809.5,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25830.1,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25850.7,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25871.3,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25891.9,1995,12132,1567,12147,23910,851,0,3373,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
25912.6,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
25933.9,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
25954.5,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
25975.1,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
25995.7,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26016.3,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26036.9,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26057.5,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26078.2,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26098.7,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26119.4,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26140,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26160.6,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26181.2,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26201.8,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26222.4,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26243,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26263.6,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26284.3,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26304.9,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26325.5,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26346.1,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26366.7,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26387.3,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26407.9,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26428.5,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26449.2,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26469.8,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26490.4,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26510.9,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26531.6,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26552.2,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26572.8,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26593.4,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26614,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26634.6,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26655.2,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26675.8,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26696.5,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26717.1,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26737.7,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26758.3,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26778.9,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26799.4,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26820.1,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26840.7,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26861.3,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26881.9,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26902.5,2001,12134,1549,12149,23676,851,0,3354,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
26923.1,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
26944.4,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
26965,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
26985.6,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27006.3,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27026.9,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27047.7,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27068.3,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27089,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27109.6,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27130.2,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27150.8,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27171.4,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27192,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27212.6,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27233.2,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27253.8,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27274.4,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27295,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27315.6,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27336.3,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27356.9,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27377.5,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27398.1,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27418.7,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27439.3,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27459.9,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27480.5,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27501.1,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27521.8,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27542.4,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27562.9,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27583.6,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27604.2,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27624.8,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27645.4,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27666,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27686.6,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27707.2,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27727.8,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27748.4,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27769.1,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27789.7,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27810.3,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27830.8,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27851.4,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27872,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27892.7,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27913.3,1957,12147,1540,12141,23838,850,0,3357,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1054,
27933.9,1966,12181,1535,12132,23556,851,0,3355,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1054,
